system:index,area,class,co_mun,year,.geo
0_000000000000000003ba_0_0,944789.974806999,0,5106240.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003ba_0_1,325558.3288130663,39,5106240.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003bc_0_0,575890.6192124834,0,5106265.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003bc_0_1,3068.487857843018,39,5106265.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003c0_0_0,2287390.642054971,0,5106307.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003c0_0_1,128686.9991558961,39,5106307.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003c2_0_0,350351.5155669894,0,5106372.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003c2_0_1,60390.001457388,39,5106372.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003c3_0_0,1423464.5005894888,0,5106422.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003c3_0_1,1974.15827588182,39,5106422.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003c4_0_0,237840.2492856544,0,5106455.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003c4_0_1,7590.118751664327,39,5106455.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003c5_0_0,1726362.3008165685,0,5106505.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003c5_0_1,337.460298364258,39,5106505.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003c8_0_0,849406.7867578388,0,5106752.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003c8_0_1,6256.391038635007,39,5106752.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003c9_0_0,384526.01633440744,0,5106778.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003c9_0_1,12537.15121232995,39,5106778.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003ce_0_0,273997.27584043756,0,5107040.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003ce_0_1,272939.3278827986,39,5107040.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003d0_0_0,128447.27234230941,0,5107107.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003d0_0_1,269.19284748470636,39,5107107.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003d2_0_0,1095793.1106956617,0,5107180.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003d2_0_1,39433.34226075395,39,5107180.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003d3_0_0,50304.63581776271,0,5107198.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003d3_0_1,12194.571853613847,39,5107198.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003d9_0_0,735155.7556068506,0,5107354.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003d9_0_1,10628.642957037837,39,5107354.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003dc_0_0,340981.2395990019,0,5107602.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003dc_0_1,74789.14380627994,39,5107602.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003dd_0_0,736129.1011282094,0,5107701.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003dd_0_1,11118.01758505603,39,5107701.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003e1_0_0,639848.1896538334,0,5107776.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003e1_0_1,6696.811791705115,39,5107776.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003e3_0_0,1188107.7986838587,0,5107800.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003e3_0_1,37774.949596593986,39,5107800.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003e4_0_0,1572782.6024813314,0,5107859.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003e4_0_1,98157.28716100613,39,5107859.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003e6_0_0,149408.35514118065,0,5107883.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003e6_0_1,533.0493563674506,39,5107883.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003e9_0_0,721459.0487038088,0,5107941.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003e9_0_1,110069.37596901553,39,5107941.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003ea_0_0,1062059.3247768264,0,5107958.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003ea_0_1,70035.46084656252,39,5107958.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003ec_0_0,253400.75529723873,0,5108055.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003ec_0_1,2727.636376714345,39,5108055.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003ee_0_0,231758.60207917087,0,5108204.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003ee_0_1,8072.183748504652,39,5108204.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003f0_0_0,192323.0733159221,0,5108352.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003f0_0_1,863.3347057544768,39,5108352.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003f2_0_0,165422.41130083945,0,5108501.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003f2_0_1,130735.18177191725,39,5108501.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003f3_0_0,737691.063186452,0,5108600.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003f3_0_1,5236.805988800055,39,5108600.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003f4_0_0,108828.33813636484,0,5108808.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003f4_0_1,2516.34519899555,39,5108808.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003f9_0_0,95328.79238493688,0,5200100.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003f9_0_1,9113.448994340466,39,5200100.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003fc_0_0,181545.0071397137,0,5200175.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003fc_0_1,21294.53207064858,39,5200175.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003fd_0_0,45234.14538434602,0,5200209.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003fd_0_1,3.491044036865235,39,5200209.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003fe_0_0,18523.249150045365,0,5200258.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003fe_0_1,287.6681637939458,39,5200258.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003ff_0_0,78934.9181132859,0,5200308.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003ff_0_1,5795.014473673278,39,5200308.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000411_0_0,104348.7401583058,0,5202353.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000411_0_1,3018.375588665645,39,5202353.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000415_0_0,174925.66930289593,0,5203104.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000415_0_1,3241.5385842956503,39,5203104.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000416_0_0,107097.40587655021,0,5203203.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000416_0_1,2150.64094555054,39,5203203.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000418_0_0,187782.24145432058,0,5203401.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000418_0_1,2083.1361501939323,39,5203401.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000419_0_0,109146.78970550516,0,5203500.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000419_0_1,31270.343819108275,39,5203500.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000041d_0_0,145732.62993047864,0,5203807.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000041d_0_1,270.24433228089583,39,5203807.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000425_0_0,222820.32952401676,0,5204300.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000425_0_1,2156.846604614349,39,5204300.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000426_0_0,795722.491943912,0,5204409.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000426_0_1,67805.5931058843,39,5204409.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000427_0_0,140663.094810354,0,5204508.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000427_0_1,18838.721457354728,39,5204508.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000042a_0_0,197174.88587809898,0,5204656.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000042a_0_1,176.9475951354977,39,5204656.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000042c_0_0,201149.00073734333,0,5204805.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000042c_0_1,45037.96934936872,39,5204805.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000432_0_0,309611.1072879285,0,5205109.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000432_0_1,72317.4648934099,39,5205109.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000438_0_0,37040.710177558976,0,5205497.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000438_0_1,1921.9079401367258,39,5205497.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000439_0_0,169581.88068326382,0,5205513.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000439_0_1,9210.334867326756,39,5205513.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000043c_0_0,102364.81266094968,0,5205802.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000043c_0_1,3751.356139504197,39,5205802.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000043d_0_0,184158.84774828088,0,5205901.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000043d_0_1,4100.614141689992,39,5205901.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000043e_0_0,452037.9127316694,0,5206206.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000043e_0_1,163941.74068094848,39,5206206.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000442_0_0,56472.11697285653,0,5206602.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000442_0_1,514.6394595454192,39,5206602.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000447_0_0,312276.8461529342,0,5207253.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000447_0_1,9866.651154309113,39,5207253.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000044a_0_0,29311.077076509126,0,5207501.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000044a_0_1,811.5982416076707,39,5207501.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000044e_0_0,369762.9972276606,0,5207907.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000044e_0_1,1026.8649873481809,39,5207907.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000044f_0_0,568522.0829673163,0,5208004.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000044f_0_1,12399.993809799333,39,5208004.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000455_0_0,153386.75125017163,0,5208608.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000455_0_1,1247.3377998641347,39,5208608.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000458_0_0,309013.90191563463,0,5208905.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000458_0_1,1659.2896853203117,39,5208905.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000459_0_0,193810.51072240266,0,5209101.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000459_0_1,53553.557318985,39,5209101.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000045a_0_0,79233.39078075597,0,5209150.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000045a_0_1,747.5077665283254,39,5209150.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000461_0_0,55927.072131945344,0,5209804.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000461_0_1,2062.9637767273407,39,5209804.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000466_0_0,377205.7326237083,0,5210109.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000466_0_1,59480.16154665932,39,5210109.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000046e_0_0,95193.42052539194,0,5210901.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000046e_0_1,334.32940616455,39,5210901.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000471_0_0,342375.0081994801,0,5211305.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000471_0_1,816.5186210876664,39,5211305.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000473_0_0,231501.03440159955,0,5211503.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000473_0_1,14645.87658463279,39,5211503.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000474_0_0,124306.31299515085,0,5211602.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000474_0_1,1324.1244145563767,39,5211602.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000477_0_0,488439.3662574553,0,5211909.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000477_0_1,228752.20146972453,39,5211909.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000047b_0_0,404529.75990858604,0,5212204.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000047b_0_1,3671.4511480958126,39,5212204.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000047e_0_0,350346.1703431754,0,5212501.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000047e_0_1,45619.44900809836,39,5212501.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000047f_0_0,44410.380632617016,0,5212600.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000047f_0_1,2271.924035493071,39,5212600.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000481_0_0,168117.43562680742,0,5212808.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000481_0_1,539.7393484497047,39,5212808.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000483_0_0,113058.25682604304,0,5212956.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000483_0_1,1921.1254778320206,39,5212956.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000487_0_0,804210.5094858073,0,5213103.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000487_0_1,101393.90621421422,39,5213103.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000048a_0_0,276890.32161200116,0,5213707.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000048a_0_1,12889.102714824563,39,5213707.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000048c_0_0,133198.2841391073,0,5213772.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000048c_0_1,5.139201367187502,39,5213772.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000048f_0_0,67988.73275972098,0,5213905.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000048f_0_1,397.2166154701883,39,5213905.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000491_0_0,214438.87782573843,0,5214051.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000491_0_1,129.67854378051783,39,5214051.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000495_0_0,961276.901584321,0,5214606.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000495_0_1,22830.558411552403,39,5214606.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000498_0_0,728657.2589661622,0,5214838.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000498_0_1,1013.9681215759219,39,5214838.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000049f_0_0,124082.92347758773,0,5215256.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000049f_0_1,113.17308340772439,39,5215256.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004a0_0_0,168704.67798025947,0,5215306.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004a0_0_1,28502.15646058587,39,5215306.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004a3_0_0,288701.2041001693,0,5215603.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004a3_0_1,25100.499377959335,39,5215603.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004a4_0_0,125656.13362914031,0,5215652.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004a4_0_1,6331.735218212977,39,5215652.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004af_0_0,201700.6002732801,0,5217203.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004af_0_1,2979.1661348256716,39,5217203.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004b1_0_0,102306.04974456372,0,5217401.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004b1_0_1,4945.606499268228,39,5217401.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004b2_0_0,239050.25223451428,0,5217609.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004b2_0_1,15224.951121859258,39,5217609.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004b4_0_0,479919.9374767623,0,5218003.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004b4_0_1,1950.2835904721799,39,5218003.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004b9_0_0,367091.6588480391,0,5218508.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004b9_0_1,11399.906006806328,39,5218508.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004c4_0_0,79928.17481937126,0,5219357.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004c4_0_1,722.7584142175965,39,5219357.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004c5_0_0,130071.00868015483,0,5219407.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004c5_0_1,5978.452153821401,39,5219407.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004c8_0_0,79349.67589140713,0,5219605.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004c8_0_1,40.61883565063469,39,5219605.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004c9_0_0,119914.5758235436,0,5219704.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000004c9_0_1,191.47203543090797,39,5219704.0,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
