"";"co_mun";"nm_mun";"co_state";"nm_state";"area_plant";"area_harv";"prod_bean";"exp_bean";"exp_bean_d";"exp_oil";"exp_oil_d";"exp_cake";"exp_cake_d";"imp_bean";"imp_bean_d";"imp_oil";"imp_oil_d";"imp_cake";"imp_cake_d";"proc_fac";"proc_cap";"ref_fac";"ref_cap";"bot_cap";"population";"cattle";"cattle_milked";"buffalo";"horse";"pig";"pig_mother";"goat";"sheep";"chicken";"chicken_layer";"quail";"storage_cap"
"4362";4203154;"CALMON";42;"SC";1143;1143;2401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3416;9808;300;0;565;848;0;304;701;109168;109168;20;0
"4363";4203204;"CAMBORIÚ";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70068;6990;2710;2;660;1215;60;85;290;19448;7280;0;0
"4364";4203253;"CAPÃO ALTO";42;"SC";1800;1800;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2711;31093;1031;102;1695;774;181;37;2622;2348;1264;0;2196
"4365";4203303;"CAMPO ALEGRE";42;"SC";900;900;2430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11972;12425;1247;10;1865;2100;221;393;4044;78357;11358;47;0
"4366";4203402;"CAMPO BELO DO SUL";42;"SC";10000;10000;24000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7419;25022;900;41;1277;1081;305;19;2340;3809;1759;0;17810
"4367";4203501;"CAMPO ERÊ";42;"SC";17500;17500;57750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9203;27837;9200;0;505;3438;85;930;2063;7663;7263;0;3270
"4368";4203600;"CAMPOS NOVOS";42;"SC";49000;49000;132300;513,7;554354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34386;52600;5990;202;1964;158000;37100;1260;8900;2396500;414600;0;811
"4369";4203709;"CANELINHA";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11286;4860;400;6;290;360;50;70;50;178000;30000;0;0
"4370";4203808;"CANOINHAS";42;"SC";16500;16500;59400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53969;51728;4000;198;1800;106046;5742;828;10704;247984;75000;1914;3091
"4371";4203907;"CAPINZAL";42;"SC";4400;4400;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21726;14325;3758;0;374;15680;1980;420;1200;4686700;392700;0;5788
"4372";4203956;"CAPIVARI DE BAIXO";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23018;3228;193;0;70;0;0;7;125;0;0;0;9200
"4373";4204004;"CATANDUVAS";42;"SC";300;300;840;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10112;5550;752;0;270;9202;743;105;1038;1965000;232500;0;0
"4374";4204103;"CAXAMBU DO SUL";42;"SC";2400;2400;5760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4208;10894;3286;0;76;4075;329;295;654;1106000;2012;0;4046
"4375";4204152;"CELSO RAMOS";42;"SC";1200;1200;3300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2792;11023;1910;0;320;2100;391;110;300;5600;5100;0;0
"4376";4204178;"CERRO NEGRO";42;"SC";2000;2000;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3472;15677;1100;12;431;1275;450;10;950;3200;1600;0;0
"4377";4204194;"CHAPADÃO DO LAGEADO";42;"SC";120;120;288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2871;5300;2100;0;500;5900;530;250;450;15000;4500;120;0
"4378";4204202;"CHAPECÓ";42;"SC";12500;12500;41250;0;0;0;0;0;0;1000;546000;0;0;0;0;1;1250;0;0;0;198188;37998;9102;120;1897;60773;17818;841;8786;2487719;641241;15501;9620
"4379";4204251;"COCAL DO SUL";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15860;3777;1908;0;105;554;353;16;40;381154;25167;0;0
"4380";4204301;"CONCÓRDIA";42;"SC";350;350;630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71499;63653;37840;25;861;367775;29650;905;5850;3427612;683900;3150;1659
"4381";4204350;"CORDILHEIRA ALTA";42;"SC";120;120;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4043;6550;2486;1;94;19350;6744;112;617;707388;79744;7;8748
"4382";4204400;"CORONEL FREITAS";42;"SC";750;750;2025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10272;36777;15400;72;420;78025;2751;527;942;1964077;13000;1253;5671
"4383";4204459;"CORONEL MARTINS";42;"SC";2500;2500;6750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2520;10452;3365;0;80;6857;1585;164;633;207271;11642;0;1147
"4384";4204509;"CORUPÁ";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14716;2064;945;29;117;833;41;197;122;25129;4300;400;0
"4385";4204558;"CORREIA PINTO";42;"SC";5500;5500;14850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14301;22856;720;5;1350;1430;338;165;1790;110400;42000;0;0
"4386";4204608;"CRICIÚMA";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202395;7681;3978;0;406;653;0;44;453;149985;107304;13;0
"4387";4204707;"CUNHA PORÃ";42;"SC";3000;3000;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10905;23015;12913;0;98;30240;1107;169;777;1372220;75472;0;1569
"4388";4204756;"CUNHATAÍ";42;"SC";60;60;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1931;8702;3089;0;44;23801;3570;65;107;191441;14350;10;0
"4389";4204806;"CURITIBANOS";42;"SC";10000;10000;27000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38890;33767;1230;26;1413;26992;5472;210;7393;26000;10582;20;24400
"4390";4204905;"DESCANSO";42;"SC";900;850;2295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8612;36055;11000;0;187;27646;3345;484;1018;454605;20000;442;7395
"4391";4205001;"DIONÍSIO CERQUEIRA";42;"SC";8000;8000;21600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15227;32877;16000;8;936;4582;110;342;1786;160000;25000;256;0
"4392";4205100;"DONA EMMA";42;"SC";50;50;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3912;7600;2650;11;350;7000;350;30;200;10000;2500;200;0
"4393";4205159;"DOUTOR PEDRINHO";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3828;2554;310;223;152;1828;241;184;532;14000;4000;0;0
"4394";4205175;"ENTRE RIOS";42;"SC";2200;2200;5940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3118;4116;1357;0;46;17543;176;173;97;465900;28873;60;0
"4395";4205191;"ERMO";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2081;2481;153;0;11;253;51;39;42;406066;72189;0;810
"4396";4205209;"ERVAL VELHO";42;"SC";1200;1200;3336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4448;17502;2036;0;250;40270;4100;230;670;970500;215050;0;0
"4397";4205308;"FAXINAL DOS GUEDES";42;"SC";9000;9000;27000;0;0;202,786;200002;670,254;320000;0;0;0;0;0;0;0;0;0;0;0;10797;10514;6308;27;169;47851;8451;49;794;2107741;1277790;1;2475
"4398";4205357;"FLOR DO SERTÃO";42;"SC";470;470;783;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1605;5900;2700;0;15;4700;200;0;50;3e+05;3000;0;0
"4399";4205407;"FLORIANÓPOLIS";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;453285;5444;790;0;1498;64;6;224;313;1623;640;20;0
"4400";4205431;"FORMOSA DO SUL";42;"SC";100;100;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2603;13008;4200;0;100;3577;128;190;328;287000;18060;0;0
"4401";4205456;"FORQUILHINHA";42;"SC";150;150;338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24256;6519;3624;0;240;8745;1175;47;147;539596;4136;0;709
"4402";4205506;"FRAIBURGO";42;"SC";3750;3750;11250;0;0;0;0;166,173;182791;0;0;0;0;0;0;0;0;0;0;0;35618;14887;1100;0;548;34515;5230;117;1663;716190;31722;0;5100
"4403";4205555;"FREI ROGÉRIO";42;"SC";3000;3000;9900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2354;7304;900;0;149;1450;170;96;1129;20198;2021;150;0
"4404";4205605;"GALVÃO";42;"SC";3300;3300;9900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3379;11894;3495;8;195;6507;857;126;454;285497;7233;55;1724
"4405";4205704;"GAROPABA";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20024;4597;540;332;172;43;3;60;63;861;369;0;0
"4406";4205803;"GARUVA";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16081;3336;2070;0;218;204;10;101;277;15000;2084;0;516
"4407";4205902;"GASPAR";42;"SC";0;0;0;933,7016583362;496256,56269146;1449,101;1934670;0;0;0;0;0;0;0;0;0;0;0;0;0;62618;10368;1920;22;636;687;23;194;675;48000;36500;50;12140
"4408";4206009;"GOVERNADOR CELSO RAMOS";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13655;3584;2835;3;184;141;10;0;53;297;19;21;0
"4409";4206108;"GRÃO PARÁ";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6418;21039;6350;27;193;96640;15456;64;269;238000;66000;0;328
"4410";4206207;"GRAVATAL";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11064;22880;1612;59;468;470;288;116;694;5149;1050;0;0
"4411";4206306;"GUABIRUBA";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20474;2000;300;0;215;400;24;80;150;19000;500;0;0
"4412";4206405;"GUARACIABA";42;"SC";3200;3200;7296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10492;39667;16500;0;147;39000;9000;180;1214;388000;18000;0;0
"4413";4206504;"GUARAMIRIM";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38851;5710;576;6;150;170;10;25;100;18000;9460;600;0
"4414";4206603;"GUARUJÁ DO SUL";42;"SC";1300;1300;3900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5054;12000;6900;0;180;1300;300;200;1300;22000;8000;0;2861
"4415";4206652;"GUATAMBÚ";42;"SC";3500;3500;11550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4746;12660;3812;0;233;21279;2447;417;2131;874428;279144;8;0
"4416";4206702;"HERVAL D'OESTE";42;"SC";40;40;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21961;14820;2280;0;285;27850;990;290;480;2610600;3450;0;5000
"4417";4206751;"IBIAM";42;"SC";200;200;660;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1973;6483;800;0;110;1315;807;42;262;636134;629572;0;0
"4418";4206801;"IBICARÉ";42;"SC";30;30;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3359;9470;2045;0;100;32050;1780;130;620;740600;26800;0;0
"4419";4206900;"IBIRAMA";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18097;4330;1700;19;340;3400;500;100;1500;12500;7000;0;971
"4420";4207007;"IÇARA";42;"SC";100;100;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51416;15022;8694;83;912;414;0;100;161;330856;129046;17;3660
"4421";4207106;"ILHOTA";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13124;14196;3802;175;454;508;40;295;1398;325935;4350;17;2160
"4422";4207205;"IMARUÍ";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11301;20188;3020;0;141;307;40;194;362;240000;40000;0;963
"4423";4207304;"IMBITUBA";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42244;5049;1060;0;511;608;120;266;158;31227;15800;0;1680
"4424";4207403;"IMBUIA";42;"SC";350;350;1155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5946;7300;2350;12;400;2300;100;50;300;18000;6000;150;0
"4425";4207502;"INDAIAL";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60433;6057;1080;13;543;1547;107;61;343;50000;9500;5806;0
"4426";4207577;"IOMERÊ";42;"SC";20;20;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2842;9149;2200;0;108;114291;13652;193;884;447952;34200;0;0
"4427";4207601;"IPIRA";42;"SC";60;60;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4713;12681;5044;0;127;13214;1542;127;297;1598252;6689;70;0
"4428";4207650;"IPORÃ DO OESTE";42;"SC";1200;1200;1980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8714;25542;11000;0;77;88000;13000;200;250;1559000;10000;0;3160
"4429";4207684;"IPUAÇU";42;"SC";12500;12500;42500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7123;10261;4300;0;63;19444;1348;113;620;1062331;4514;260;1224
"4430";4207700;"IPUMIRIM";42;"SC";250;250;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7435;17983;7330;4;214;81793;3579;89;1209;3513360;10750;100;2600
"4431";4207759;"IRACEMINHA";42;"SC";2450;2450;5880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4212;19480;6540;0;103;10718;375;28;465;1106830;15420;0;0
"4432";4207809;"IRANI";42;"SC";1300;1300;3900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9948;17131;7050;6;318;129459;14579;387;2160;564654;6800;128;3946
"4433";4207858;"IRATI";42;"SC";1350;1350;3780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2067;8751;3050;0;47;1120;108;78;125;162118;26789;120;0
"4434";4207908;"IRINEÓPOLIS";42;"SC";10000;10000;37200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10843;11104;2000;137;769;2927;105;549;2179;20798;20798;0;1615
"4435";4208005;"ITÁ";42;"SC";40;40;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6420;15565;6410;2;79;95144;6013;42;299;1235323;8010;300;1800
"4436";4208104;"ITAIÓPOLIS";42;"SC";18000;18000;60480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21015;23072;2400;86;1175;19702;1391;570;2133;2133804;36636;0;4037
"4437";4208203;"ITAJAÍ";42;"SC";0;0;0;14;23488;0;0;0;0;0;0;21,91;27141;0;0;0;0;0;0;0;197809;15150;5540;3;1155;3849;418;555;1270;1288566;222820;5000;1282
"4438";4208302;"ITAPEMA";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52923;1480;515;55;105;414;47;54;159;2969;1510;0;0
"4439";4208401;"ITAPIRANGA";42;"SC";2300;2300;3450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16107;35586;16000;0;209;102180;8662;214;810;2384205;676303;70;0
"4440";4208450;"ITAPOÁ";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16899;643;350;0;16;52;2;7;3;1000;699;0;0
"4441";4208500;"ITUPORANGA";42;"SC";2000;2000;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23490;13100;5300;7;700;26000;3000;100;600;46000;14500;50000;1701
"4442";4208609;"JABORÁ";42;"SC";250;250;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4057;13386;2620;0;286;107100;4850;108;700;1860400;43800;0;1080
"4443";4208708;"JACINTO MACHADO";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10677;11721;588;0;54;7565;1482;110;100;467103;2785;0;579
"4444";4208807;"JAGUARUNA";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18425;13853;2770;0;618;18869;1369;49;777;334582;182134;0;609
"4445";4208906;"JARAGUÁ DO SUL";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156519;11093;3882;89;499;3181;258;195;631;238628;34415;860;675
"4446";4208955;"JARDINÓPOLIS";42;"SC";400;400;912;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1721;8144;2998;0;89;8102;305;157;176;2547800;28790;0;0
"4447";4209003;"JOAÇABA";42;"SC";400;400;1100;57276,3137601858;30654886,2039044;25705,988;26285606;6465,306;3194625;3500;1758254;0;0;0;0;1;1250;1;274;99,5;28398;13520;2640;0;343;59500;3250;315;2250;1986400;20400;0;13920
"4448";4209102;"JOINVILLE";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;546981;13312;10500;0;1622;3292;355;422;17;3e+05;214516;2276;2320
"4449";4209151;"JOSÉ BOITEUX";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4837;2550;1090;20;350;2000;200;10;150;9500;3500;300;0
"4450";4209177;"JUPIÁ";42;"SC";2500;2500;8250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2158;10703;3500;0;88;25547;438;80;315;183906;9423;35;0
"4451";4209201;"LACERDÓPOLIS";42;"SC";20;20;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2242;6520;1670;0;45;42050;6900;200;980;1102400;68400;0;7010
"4452";4209300;"LAGES";42;"SC";3240;3240;9720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158961;86500;7300;159;6300;3450;600;85;10900;98600;9300;600;27569
"4453";4209409;"LAGUNA";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43979;14615;1169;345;270;6;4;310;499;35319;26931;0;0
"4454";4209458;"LAJEADO GRANDE";42;"SC";1700;1700;5610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1488;4896;3096;35;46;13980;28;22;189;789000;12400;15;0
"4455";4209508;"LAURENTINO";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6402;6290;1900;0;270;4800;400;20;100;11000;5000;0;4110
"4456";4209607;"LAURO MULLER";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14841;12575;2150;0;125;20000;4000;235;205;1177467;192467;0;0
"4457";4209706;"LEBON RÉGIS";42;"SC";3000;3000;9900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12077;19633;1300;112;636;886;0;303;2362;3169;3169;0;2123
"4458";4209805;"LEOBERTO LEAL";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3298;7750;2600;0;300;2000;200;70;250;19000;9000;80;0
"4459";4209854;"LINDÓIA DO SUL";42;"SC";100;100;270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4674;17441;8310;5;190;101841;3588;140;657;733312;3400;30;0
"4460";4209904;"LONTRAS";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11005;7600;2240;18;320;2800;150;100;300;24000;11000;180;0
"4461";4210001;"LUIZ ALVES";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11395;12758;2544;14;430;1266;82;100;300;609786;26500;300;0
"4462";4210035;"LUZERNA";42;"SC";10;10;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5698;7610;1280;0;206;13500;1520;110;820;851000;45000;0;0
"4463";4210050;"MACIEIRA";42;"SC";150;150;360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1831;5530;400;30;189;34000;2000;9;0;147314;147314;0;0
"4464";4210100;"MAFRA";42;"SC";19000;19000;68400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54708;27847;5000;58;1206;28105;322;889;9258;2541282;97000;0;536
"4465";4210209;"MAJOR GERCINO";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3375;4309;1200;0;336;593;400;68;544;22725;700;0;0
"4466";4210308;"MAJOR VIEIRA";42;"SC";9200;9200;30360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7782;15038;1800;32;400;13500;445;86;1000;350000;50000;0;3916
"4467";4210407;"MARACAJÁ";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6784;4510;210;0;25;203;25;0;193;301012;10290;0;947
"4468";4210506;"MARAVILHA";42;"SC";2800;2800;7800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23602;14148;6622;0;197;10033;853;90;1093;953204;50500;108;0
"4469";4210555;"MAREMA";42;"SC";900;900;2160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2094;15987;4989;0;156;51340;4320;458;1000;997656;19300;200;0
"4470";4210605;"MASSARANDUBA";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15586;4667;842;15;111;2483;83;42;71;228812;23430;730;0
"4471";4210704;"MATOS COSTA";42;"SC";250;250;825;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2767;5884;420;0;367;4107;0;221;1373;7551;7551;36;0
"4472";4210803;"MELEIRO";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7085;6145;514;0;36;858;107;25;64;1349731;208939;0;941
"4473";4210852;"MIRIM DOCE";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2476;8100;1590;540;250;16500;500;80;600;135000;5000;162;3432
"4474";4210902;"MODELO";42;"SC";700;700;1750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4147;8657;4000;0;87;9588;325;33;240;516472;71000;0;5011
"4475";4211009;"MONDAÍ";42;"SC";500;500;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10877;21521;14844;18;145;46364;3892;43;437;1130379;62170;42;10592
"4476";4211058;"MONTE CARLO";42;"SC";650;650;1184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9604;5225;425;0;181;2900;300;530;700;62200;1650;0;4301
"4477";4211108;"MONTE CASTELO";42;"SC";3800;3800;11856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8478;13147;1000;111;396;6220;0;387;1134;267596;7500;0;0
"4478";4211207;"MORRO DA FUMAÇA";42;"SC";2;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16888;6259;2991;10;191;271;0;46;514;19421;17470;0;590
"4479";4211256;"MORRO GRANDE";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2928;3844;487;0;16;441;47;7;50;1213800;114040;0;199
"4480";4211306;"NAVEGANTES";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68337;7190;1650;19;388;250;143;108;126;165095;3846;136;1343
"4481";4211405;"NOVA ERECHIM";42;"SC";800;800;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4577;9070;4520;0;32;39216;565;80;172;986885;71241;20;989
"4482";4211454;"NOVA ITABERABA";42;"SC";700;700;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4338;14459;4547;0;144;25721;1063;198;412;1245021;23900;0;0
"4483";4211504;"NOVA TRENTO";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13135;2700;1000;0;120;3030;220;75;70;190000;5100;0;0
"4484";4211603;"NOVA VENEZA";42;"SC";100;100;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14098;9940;5048;0;306;5764;727;73;522;1784655;28000;102;436
"4485";4211652;"NOVO HORIZONTE";42;"SC";1500;1500;4950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2681;13611;5490;18;73;15004;1098;200;222;466766;17898;6;0
"4486";4211702;"ORLEANS";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22171;23031;4369;765;215;58000;11788;195;281;1756435;553110;0;566
"4487";4211751;"OTACÍLIO COSTA";42;"SC";4000;4000;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17349;16695;937;0;330;1250;225;52;580;1860;480;0;0
"4488";4211801;"OURO";42;"SC";200;200;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7436;22500;4651;0;180;61150;3980;400;850;2600000;9000;0;2936
"4489";4211850;"OURO VERDE";42;"SC";7000;7000;21000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2281;6670;2878;23;106;4514;996;199;1020;82614;6479;35;0
"4490";4211876;"PAIAL";42;"SC";40;40;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1698;6749;2510;0;45;17338;29;85;286;342250;2100;90;495
"4491";4211892;"PAINEL";42;"SC";50;50;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2385;30429;600;31;1530;2100;380;78;3260;3700;900;0;0
"4492";4211900;"PALHOÇA";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150623;7280;2007;11;723;251;38;296;465;177886;172200;0;577
"4493";4212007;"PALMA SOLA";42;"SC";7000;7000;23100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7747;19923;6900;18;256;19631;3664;125;1373;59029;7522;200;2925
"4494";4212056;"PALMEIRA";42;"SC";300;300;900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2488;9606;400;14;445;450;80;35;1450;3800;850;0;0
"4495";4212106;"PALMITOS";42;"SC";5000;5000;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16270;46233;28160;0;171;74366;6690;265;1386;2401525;18500;46;2227
"4496";4212205;"PAPANDUVA";42;"SC";12000;12000;41760;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18568;23000;2380;96;1032;108651;21314;392;1477;245870;25000;0;2352
"4497";4212239;"PARAÍSO";42;"SC";250;250;675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3915;21589;8000;0;152;5728;648;22;1070;177000;12000;0;0
"4498";4212254;"PASSO DE TORRES";42;"SC";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7447;3491;173;0;125;104;18;20;0;102251;5048;0;951
"4499";4212270;"PASSOS MAIA";42;"SC";5500;5500;16500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4387;21704;4390;8;555;37793;5578;73;2556;315889;5320;95;0
